run_name,config,checkpoint,pattern,rate,seed,perturbation,mae_T,rmse_T,mae_RH,rmse_RH,mae_wspd,rmse_wspd,mae_P,rmse_P,mae_q,rmse_q,mae_mean,rmse_mean
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,downsample_12h,0.17435641586780548,0.23226135969161987,0.4563922584056854,0.6009831428527832,0.4416733980178833,0.6980312466621399,0.061607103794813156,0.08224251121282578,0.2280515432357788,0.33280056715011597,0.2724161446094513,0.389263778924942
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,downsample_24h,0.19661495089530945,0.2624170780181885,0.4774147570133209,0.6274257302284241,0.48604875802993774,0.7589674592018127,0.06646133214235306,0.08795737475156784,0.25419580936431885,0.3723202645778656,0.29614710807800293,0.4218176007270813
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,downsample_6h,0.1678803265094757,0.22420766949653625,0.4502187669277191,0.5934586524963379,0.4298756420612335,0.6830356121063232,0.06034475192427635,0.08082380145788193,0.22093607485294342,0.3224121332168579,0.26585108041763306,0.38078755140304565
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,mask_P,0.17447546124458313,0.23143672943115234,0.4655224680900574,0.6075990200042725,0.46132102608680725,0.7305309176445007,0.2236577421426773,0.3548421561717987,0.22977314889431,0.3304770290851593,0.31094998121261597,0.4509771764278412
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,mask_RH,0.1703629493713379,0.22650402784347534,0.5626310706138611,0.7227559685707092,0.4562515616416931,0.7112011313438416,0.0649457573890686,0.08796127140522003,0.22617587447166443,0.3291324973106384,0.29607343673706055,0.41551098227500916
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,mask_T,0.4715277850627899,0.6168225407600403,0.46688979864120483,0.6068150401115417,0.4359211325645447,0.6999925971031189,0.06512424349784851,0.08742371201515198,0.22981534898281097,0.3322857916355133,0.33385568857192993,0.46866798400878906
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,mask_q,0.16901493072509766,0.22538165748119354,0.45561590790748596,0.5989336371421814,0.43039828538894653,0.6888574361801147,0.06411252915859222,0.0871034488081932,0.47785940766334534,0.660247802734375,0.31940019130706787,0.45210474729537964
ecbit_full_long_r20_s43,experiments/configs/round2_gated/ecbit_full_long_r20_s43.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s43/best.pt,long,0.2,43,mask_wspd,0.17034554481506348,0.22685810923576355,0.4637291431427002,0.6041259765625,0.6450721621513367,0.9678881168365479,0.0702187716960907,0.09544157981872559,0.2208818942308426,0.32121774554252625,0.31404951214790344,0.4431063234806061
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,baseline,0.16963645815849304,0.2267989218235016,0.45219528675079346,0.5952602624893188,0.4311233162879944,0.6808480024337769,0.06377387046813965,0.08350580930709839,0.22274662554264069,0.3235146105289459,0.2678951323032379,0.38198551535606384
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,downsample_12h,0.17740213871002197,0.2363983690738678,0.4586290717124939,0.6029470562934875,0.44390371441841125,0.6950492858886719,0.06506417691707611,0.08496655523777008,0.23095020651817322,0.33593127131462097,0.2751898467540741,0.3910585045814514
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,downsample_24h,0.19955036044120789,0.26592177152633667,0.48115500807762146,0.6312841773033142,0.4865187406539917,0.7514344453811646,0.06964712589979172,0.090498186647892,0.2557487189769745,0.37283363938331604,0.2985239624977112,0.42239442467689514
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,downsample_6h,0.17073330283164978,0.2280389368534088,0.45249465107917786,0.5954715609550476,0.4325823187828064,0.6823541522026062,0.06390631198883057,0.08362539112567902,0.22395846247673035,0.32544419169425964,0.26873499155044556,0.382986843585968
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,mask_P,0.1807638704776764,0.2395106852054596,0.46369099617004395,0.6067394018173218,0.4579378366470337,0.7225302457809448,0.2119789570569992,0.34437862038612366,0.2315743863582611,0.33241239190101624,0.30918920040130615,0.44911426305770874
ecbit_full_long_r20_s44,experiments/configs/round2_gated/ecbit_full_long_r20_s44.yaml,experiments/results/metrics/round2_gated/ecbit_full_long_r20_s44/best.pt,long,0.2,44,mask_RH,0.17332454025745392,0.2308073490858078,0.5590782761573792,0.718597948551178,0.458285391330719,0.7070108652114868,0.06764552742242813,0.08988521993160248,0.22763332724571228,0.3306502401828766,0.2971934378147125,0.4153903126716614
